id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id
malware--03eb4a05-6a02-43f6-afb7-3c7835501828,QuietSieve,malware,S0686,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,0
malware--04227b24-7817-4de1-9050-b7b1b57f5866,SynAck,malware,S0242,enterprise,Windows,enterprise-attack,,0,14,14,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0
malware--04378e79-4387-468a-a8f7-f974b8254e44,Bumblebee,malware,S1039,enterprise,Windows,enterprise-attack,,2,39,41,0.018772893772893772,0.0009157509157509158,0.017857142857142856,0.0,0.0009157509157509158,0
malware--049ff071-0b3c-4712-95d2-d21c6aa54501,MURKYTOP,malware,S0233,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,1
malware--04cecafd-cb5f-4daf-aa1f-73899116c4a2,AcidRain,malware,S1125,enterprise,Network Devices | Linux,enterprise-attack,,1,4,5,0.0022893772893772895,0.0004578754578754579,0.0018315018315018315,0.0,0.0004578754578754579,0
malware--04fc1842-f9e4-47cf-8cb8-5c61becad142,GRIFFON,malware,S0417,enterprise,Windows,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,1
malware--051eaca1-958f-4091-9e5f-a9acd8f820b5,Exaramel for Windows,malware,S0343,enterprise,Windows,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,0
malware--05318127-5962-444b-b900-a9dcfe0ff6e9,Amadey,malware,S1025,enterprise,Windows,enterprise-attack,,2,17,19,0.0086996336996337,0.0009157509157509158,0.007783882783882784,0.0,0.0009157509157509158,0
malware--05489800-6c6f-4922-a0de-d573b333e612,JumbledPath,malware,S1206,enterprise,Network Devices,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,1
malware--065196de-d7e8-4888-acfb-b2134022ba1b,RDFSNIFFER,malware,S0416,enterprise,Windows,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,3
malware--0659f55c-3b68-4e5d-8071-12ded6684731,NICECURL,malware,S1192,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,8.402074080040181e-06,0.0004578754578754579,0
malware--069af411-9b24-4e85-b26c-623d035bbe84,Proxysvc,malware,S0238,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--06d735e7-1db1-4dbe-ab4b-acbe419f902b,Orz,malware,S0229,enterprise,Windows,enterprise-attack,,1,13,14,0.00641025641025641,0.0004578754578754579,0.005952380952380952,0.0,0.0004578754578754579,0
malware--0715560d-4299-4e84-9e20-6e80ab57e4f2,Torisma,malware,S0678,enterprise,Windows,enterprise-attack,,1,13,14,0.00641025641025641,0.0004578754578754579,0.005952380952380952,0.0,0.0004578754578754579,0
malware--071d5d65-83ec-4a55-acfa-be7d5f28ba9a,NOKKI,malware,S0353,enterprise,Windows,enterprise-attack,,1,16,17,0.007783882783882784,0.0004578754578754579,0.007326007326007326,0.0,0.0004578754578754579,0
malware--0817aaf2-afea-4c32-9285-4dcd1df5bf14,yty,malware,S0248,enterprise,Windows,enterprise-attack,,0,15,15,0.006868131868131868,0.0,0.006868131868131868,0.0,0.0,0
malware--083bb47b-02c8-4423-81a2-f9ef58572974,Backdoor.Oldrea,malware,S0093,enterprise,Windows,enterprise-attack | ics-attack,,1,24,25,0.011446886446886446,0.0004578754578754579,0.010989010989010988,0.0,0.0004578754578754579,0
malware--0852567d-7958-4f4b-8947-4f840ec8d57d,DOGCALL,malware,S0213,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,0
malware--088f1d6e-0783-47c6-9923-9c79b2af43d4,Stuxnet,malware,S0603,enterprise,Windows,enterprise-attack | ics-attack,,0,69,69,0.03159340659340659,0.0,0.03159340659340659,0.0,0.0,0
malware--08d20cd2-f084-45ee-8558-fa6ef5a18519,Downdelph,malware,S0134,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--08e844a8-371f-4fe3-9d1f-e056e64a7fde,RotaJakiro,malware,S1078,enterprise,Linux,enterprise-attack,,1,17,18,0.008241758241758242,0.0004578754578754579,0.007783882783882784,0.0,0.0004578754578754579,0
malware--0945a1a5-a79a-47c8-9079-10c16cdfcb5d,AvosLocker,malware,S1053,enterprise,Linux | Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--0998045d-f96e-4284-95ce-3c8219707486,SEASHARPEE,malware,S0185,enterprise,Windows,enterprise-attack,,1,4,5,0.0022893772893772895,0.0004578754578754579,0.0018315018315018315,0.0,0.0004578754578754579,0
malware--099ecff2-41b8-436d-843c-038a9aa9aa69,Get2,malware,S0460,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,0
malware--09b2cd76-c674-47cc-9f57-d2f2ad150a46,POWRUNER,malware,S0184,enterprise,Windows,enterprise-attack,,1,20,21,0.009615384615384616,0.0004578754578754579,0.009157509157509158,0.0,0.0004578754578754579,0
malware--09fcc02f-f9d4-43fa-8609-5e5e186b7103,KOPILUWAK,malware,S1075,enterprise,Windows,enterprise-attack,,2,13,15,0.006868131868131868,0.0009157509157509158,0.005952380952380952,0.0,0.0009157509157509158,0
malware--0a607c53-df52-45da-a75d-0e53df4dad5f,RobbinHood,malware,S0400,enterprise,Windows,enterprise-attack,,0,6,6,0.002747252747252747,0.0,0.002747252747252747,0.0,0.0,0
malware--0a615414-1dad-4131-802d-38f5d72ef852,MEDUSA,malware,S1220,enterprise,Linux,enterprise-attack,,2,4,6,0.002747252747252747,0.0009157509157509158,0.0018315018315018315,0.0,0.0009157509157509158,3
malware--0a6ec267-83a9-41a5-98c7-57c3ff81e11f,VersaMem,malware,S1154,enterprise,Network Devices,enterprise-attack,,2,8,10,0.004578754578754579,0.0009157509157509158,0.003663003663003663,0.0,0.0009157509157509158,1
malware--0a9c51e0-825d-4b9b-969d-ce86ed8ce3c3,Power Loader,malware,S0177,enterprise,,enterprise-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,3
malware--0b32ec39-ba61-4864-9ebe-b4b0b73caf9a,TDTESS,malware,S0164,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--0b639373-5f03-430e-b8f9-2fe8c8faad8e,Chinoxy,malware,S1041,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--0ba9281c-93fa-4b29-8e9e-7ef918c7b13a,SharpStage,malware,S0546,enterprise,Windows,enterprise-attack,,1,11,12,0.005494505494505494,0.0004578754578754579,0.005036630036630037,0.0,0.0004578754578754579,0
malware--0bf64997-7ce1-43e5-b01a-bcd2bf5dc87f,PAKLOG,malware,S1233,enterprise,Windows,enterprise-attack,,1,10,11,0.005036630036630037,0.0004578754578754579,0.004578754578754579,0.0,0.0004578754578754579,0
malware--0c242cc5-58d3-4fe3-a866-b00a4b6fb817,COATHANGER,malware,S1105,enterprise,Linux | Network Devices,enterprise-attack,,0,18,18,0.008241758241758242,0.0,0.008241758241758242,0.0,0.0,0
malware--0c52f5bc-557d-4083-bd27-66d7cdb794bb,Sardonic,malware,S1085,enterprise,Windows,enterprise-attack,,1,25,26,0.011904761904761904,0.0004578754578754579,0.011446886446886446,0.0,0.0004578754578754579,0
malware--0c824410-58ff-49b2-9cf2-1c96b182bdf0,Smoke Loader,malware,S0226,enterprise,Windows,enterprise-attack,,0,14,14,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0
malware--0ced8926-914e-4c78-bc93-356fb90dbd1f,HALFBAKED,malware,S0151,enterprise,,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,0
malware--0d1f9f5b-11ea-42c3-b5f4-63cce0122541,WindTail,malware,S0466,enterprise,macOS,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--0db09158-6e48-4e7c-8ce7-2b10b9c0c039,Misdat,malware,S0083,enterprise,Windows,enterprise-attack,,1,16,17,0.007783882783882784,0.0004578754578754579,0.007326007326007326,0.0,0.0004578754578754579,0
malware--0e17b066-50dd-4c2f-83bf-205c5eb2bb34,reGeorg,malware,S1187,enterprise,Network Devices | Windows | macOS | Linux,enterprise-attack,,3,10,13,0.005952380952380952,0.0013736263736263735,0.004578754578754579,0.0,0.0013736263736263737,1
malware--0e18b800-906c-4e44-a143-b11c72b3448b,FLIPSIDE,malware,S0173,enterprise,Windows,enterprise-attack,,1,1,2,0.0009157509157509158,0.0004578754578754579,0.0004578754578754579,0.0,0.0004578754578754579,1
malware--0efefea5-78da-4022-92bc-d726139e8883,Linux Rabbit,malware,S0362,enterprise,Linux,enterprise-attack,,0,6,6,0.002747252747252747,0.0,0.002747252747252747,0.0,0.0,6
malware--0f1ad2ef-41d4-4b7a-9304-ddae68ea3005,adbupd,malware,S0202,enterprise,Windows,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,3
malware--0f862b01-99da-47cc-9bdb-db4a86a95bb1,Emissary,malware,S0082,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--11194d8b-fdce-45d2-8047-df15bb8f16bd,Exaramel for Linux,malware,S0401,enterprise,Linux,enterprise-attack,,1,12,13,0.005952380952380952,0.0004578754578754579,0.005494505494505494,0.0,0.0004578754578754579,3
malware--11e36d5b-6a92-4bf9-8eb7-85eb24f59e22,KEYMARBLE,malware,S0271,enterprise,Windows,enterprise-attack,,1,11,12,0.005494505494505494,0.0004578754578754579,0.005036630036630037,0.0,0.0004578754578754579,0
malware--123bd7b3-675c-4b1a-8482-c55782b20e2b,BUBBLEWRAP,malware,S0043,enterprise,Windows,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,0
malware--12a7450d-b03e-4990-a5b8-b405ab9c803b,HAWKBALL,malware,S0391,enterprise,Windows,enterprise-attack,,0,11,11,0.005036630036630037,0.0,0.005036630036630037,0.0,0.0,0
malware--12fdf05a-4bd1-4f45-9cde-d3af35f82db1,TAMECAT,malware,S1193,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,1.145737374550934e-05,0.0004578754578754579,0
malware--13183cdf-280b-46be-913a-5c6df47831e7,PS1,malware,S0613,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--1492d0f8-7e14-4af3-9239-bc3fe10d3407,Ursnif,malware,S0386,enterprise,Windows,enterprise-attack,,1,35,36,0.016483516483516484,0.0004578754578754579,0.016025641025641024,0.0,0.0004578754578754579,0
malware--15c7bcdb-23e1-4ce3-81a7-b109b4d2a4f1,CASTLETAP,malware,S1224,enterprise,Network Devices,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,3
malware--16040b1c-ed28-4850-9d8f-bb8b81c42092,ThreatNeedle,malware,S0665,enterprise,Windows,enterprise-attack,,1,14,15,0.006868131868131868,0.0004578754578754579,0.00641025641025641,0.0,0.0004578754578754579,0
malware--16662bee-9d15-4564-a128-1fce214866e9,RansomHub,malware,S1212,enterprise,Linux | Windows,enterprise-attack,,0,21,21,0.009615384615384616,0.0,0.009615384615384616,0.0,0.0,0
malware--166c0eca-02fd-424a-92c0-6b5106994d31,ZLib,malware,S0086,enterprise,Windows,enterprise-attack,,1,11,12,0.005494505494505494,0.0004578754578754579,0.005036630036630037,0.0,0.0004578754578754579,0
malware--17b40f60-729f-4fe8-8aea-cc9ee44a95d5,RedLeaves,malware,S0153,enterprise,Windows,enterprise-attack,,1,17,18,0.008241758241758242,0.0004578754578754579,0.007783882783882784,0.0,0.0004578754578754579,0
malware--17dec760-9c8f-4f1b-9b4b-0ac47a453234,Miner-C,malware,S0133,enterprise,,enterprise-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,3
malware--17e919aa-4a49-445c-b103-dbb8df9e7351,POWERSOURCE,malware,S0145,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,3
malware--19256855-65e9-48f2-8b74-9f3d0a994428,LITTLELAMB.WOOLTEA,malware,S1121,enterprise,Network Devices,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,3
malware--196f1f32-e0c2-4d46-99cd-234d4b6befe1,Felismus,malware,S0171,enterprise,Windows,enterprise-attack,,1,10,11,0.005036630036630037,0.0004578754578754579,0.004578754578754579,0.0,0.0004578754578754579,0
malware--198db886-47af-4f4c-bff5-11b891f85946,Zeus Panda,malware,S0330,enterprise,Windows,enterprise-attack,,0,23,23,0.010531135531135532,0.0,0.010531135531135532,0.0,0.0,0
malware--199463de-d9be-46d6-bb41-07234c1dd5a6,GeminiDuke,malware,S0049,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,0
malware--1996aed9-6234-4c1d-a145-e8a4913679dd,Havoc,malware,S1229,enterprise,Windows | macOS | Linux,enterprise-attack,,0,26,26,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0
malware--1b9f0800-035e-4ed1-9648-b18294cc5bc8,CARROTBAT,malware,S0462,enterprise,Windows,enterprise-attack,,0,6,6,0.002747252747252747,0.0,0.002747252747252747,0.0,0.0,0
malware--1cc934e4-b01d-4543-a011-b988dfc1a458,Matryoshka,malware,S0167,enterprise,Windows,enterprise-attack,,1,10,11,0.005036630036630037,0.0004578754578754579,0.004578754578754579,0.0,0.0004578754578754579,0
malware--1cdbbcab-903a-414d-8eb0-439a97343737,FrameworkPOS,malware,S0503,enterprise,,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,8.020161621856538e-06,0.0004578754578754579,0
malware--1d1fce2f-0db5-402b-9843-4278a0694637,GravityRAT,malware,S0237,enterprise,Windows,enterprise-attack,,0,19,19,0.0086996336996337,0.0,0.0086996336996337,0.0,0.0,0
malware--1d808f62-cf63-4063-9727-ff6132514c22,WEBC2,malware,S0109,enterprise,Windows,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,0
malware--1da748a5-875d-4212-9222-b4c23ab861be,Prestige,malware,S1058,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,0
malware--1dac60f2-7d53-4a3e-95d1-cb2e875d5491,InvisibleFerret,malware,S1245,enterprise,Linux | macOS | Windows,enterprise-attack,,1,35,36,0.016483516483516484,0.0004578754578754579,0.016025641025641024,0.0,0.0004578754578754579,0
malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8,Bankshot,malware,S0239,enterprise,Windows,enterprise-attack,,1,25,26,0.011904761904761904,0.0004578754578754579,0.011446886446886446,0.0,0.0004578754578754579,0
malware--1fefb062-feda-484a-8f10-0cebf65e20e3,SharpDisco,malware,S1089,enterprise,Windows,enterprise-attack,,1,11,12,0.005494505494505494,0.0004578754578754579,0.005036630036630037,0.0,0.0004578754578754579,0
malware--20945359-3b39-4542-85ef-08ecb4e1c174,StrongPity,malware,S0491,enterprise,Windows,enterprise-attack,,2,26,28,0.01282051282051282,0.0009157509157509158,0.011904761904761904,0.0,0.0009157509157509158,0
malware--211cfe9f-2676-4e1c-a5f5-2c8091da2a68,HAPPYWORK,malware,S0214,enterprise,,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,0
malware--21583311-6321-4891-8a37-3eb4e57b0fb1,xCaon,malware,S0653,enterprise,Windows,enterprise-attack,,1,11,12,0.005494505494505494,0.0004578754578754579,0.005036630036630037,0.0,0.0004578754578754579,0
malware--21c0b55b-5ff3-4654-a05e-e3fc1ee1ce1b,PLAINTEE,malware,S0254,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,0
malware--222ba512-32d9-49ac-aefd-50ce981ce2ce,Pony,malware,S0453,enterprise,Windows,enterprise-attack,,0,16,16,0.007326007326007326,0.0,0.007326007326007326,0.0,0.0,0
malware--22addc7b-b39f-483d-979a-1b35147da5de,WinMM,malware,S0059,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,0
malware--22b17791-45bf-45c0-9322-ff1a0af5cf2b,Nebulae,malware,S0630,enterprise,Windows,enterprise-attack,,1,15,16,0.007326007326007326,0.0004578754578754579,0.006868131868131868,0.0,0.0004578754578754579,0
malware--234e7770-99b0-4f65-b983-d3230f76a60b,Janicab,malware,S0163,enterprise,macOS,enterprise-attack,,0,4,4,0.0018315018315018315,0.0,0.0018315018315018315,0.0,0.0,0
malware--24b4ce59-eaac-4c8b-8634-9b093b7ccd92,AuditCred,malware,S0347,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,0
malware--251fbae2-78f6-4de7-84f6-194c727a64ad,Lurid,malware,S0010,enterprise,Windows,enterprise-attack,,1,2,3,0.0013736263736263735,0.0004578754578754579,0.0009157509157509158,6.110599330938314e-06,0.0004578754578754579,0
malware--2683fde8-1dc4-415c-94bd-9bb95cc5b7ff,TONESHELL,malware,S1239,enterprise,Windows,enterprise-attack,,1,43,44,0.020146520146520148,0.0004578754578754579,0.019688644688644688,0.0,0.0004578754578754579,0
malware--2692bdd0-da52-44ff-88a3-9db28b948ea2,UPSTYLE,malware,S1164,enterprise,Network Devices | Linux,enterprise-attack,,1,12,13,0.005952380952380952,0.0004578754578754579,0.005494505494505494,0.0,0.0004578754578754579,3
malware--26fed817-e7bf-41f9-829a-9075ffac45c2,Kasidet,malware,S0088,enterprise,Windows,enterprise-attack,,0,10,10,0.004578754578754579,0.0,0.004578754578754579,0.0,0.0,0
malware--273e2b53-64ec-48be-9ad9-8f3dc0e53718,Hannotog,malware,S1211,enterprise,Windows,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,0
malware--288fa242-e894-4c7e-ac86-856deedf5cea,OceanSalt,malware,S0346,enterprise,Windows,enterprise-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
malware--28ad4983-151e-4e30-9792-768470e92b3e,Playcrypt,malware,S1162,enterprise,Windows,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,0
malware--28b97733-ef07-4414-aaa5-df50b2d30cc5,Brave Prince,malware,S0252,enterprise,Windows,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,0
malware--28d93902-30e7-4436-8885-6d312c51c9a3,Medusa Ransomware,malware,S1244,enterprise,,enterprise-attack,,1,22,23,0.010531135531135532,0.0004578754578754579,0.010073260073260074,0.0,0.0004578754578754579,0
malware--29231689-5837-4a7a-aafc-1b65b3f50cc7,RainyDay,malware,S0629,enterprise,Windows,enterprise-attack,,1,25,26,0.011904761904761904,0.0004578754578754579,0.011446886446886446,0.0,0.0004578754578754579,0
malware--292eb0c5-b8e8-4af6-9e8f-0fda6b4528d3,Ecipekac,malware,S0624,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--295721d2-ee20-4fa3-ade3-37f4146b4570,AppleSeed,malware,S0622,enterprise,Windows | Android,enterprise-attack,,1,32,33,0.01510989010989011,0.0004578754578754579,0.014652014652014652,0.0,0.0004578754578754579,0
malware--29a0bb87-1162-4c83-9834-2a98a876051b,BUSHWALK,malware,S1118,enterprise,Network Devices,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,3
malware--2a59a237-1530-4d55-91f9-2aebf961cc37,macOS.OSAMiner,malware,S1048,enterprise,macOS,enterprise-attack,,0,11,11,0.005036630036630037,0.0,0.005036630036630037,0.0,0.0,0
malware--2a6f4c7b-e690-4cc7-ab6b-1f821fb6b80b,LOWBALL,malware,S0042,enterprise,Windows,enterprise-attack,,1,3,4,0.0018315018315018315,0.0004578754578754579,0.0013736263736263735,0.0,0.0004578754578754579,4
malware--2a70812b-f1ef-44db-8578-a496a227aef2,NETWIRE,malware,S0198,enterprise,Windows | Linux | macOS,enterprise-attack,,4,45,49,0.022435897435897436,0.0018315018315018315,0.020604395604395604,0.0,0.0018315018315018315,0
malware--2a7c1bb7-cd12-456e-810d-ab3bf8457bab,TinyTurla,malware,S0668,enterprise,Windows,enterprise-attack,,1,14,15,0.006868131868131868,0.0004578754578754579,0.00641025641025641,0.0,0.0004578754578754579,0
malware--2ac41e8b-4865-4ced-839d-78e7852c47f3,PyDCrypt,malware,S1032,enterprise,Windows,enterprise-attack,,1,11,12,0.005494505494505494,0.0004578754578754579,0.005036630036630037,0.0,0.0004578754578754579,1
malware--2ade64da-5114-42e4-9d56-335379cca561,J-magic,malware,S1203,enterprise,Network Devices,enterprise-attack,,1,8,9,0.004120879120879121,0.0004578754578754579,0.003663003663003663,0.0,0.0004578754578754579,3
malware--2c9d23e7-bfd6-4e23-a512-aee3bc1474f4,PowerExchange,malware,S1173,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--2ceddaf9-b16a-4f8b-b252-bcccccd3d79f,BOOKWORM,malware,S1226,enterprise,Windows,enterprise-attack,,1,17,18,0.008241758241758242,0.0004578754578754579,0.007783882783882784,0.0,0.0004578754578754579,0
malware--2cf7dec3-66fc-423f-b2c7-58f1de243b4e,HyperStack,malware,S0537,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,3
malware--2cfe8a26-5be7-4a09-8915-ea3d9e787513,iKitten,malware,S0278,enterprise,macOS,enterprise-attack,,0,7,7,0.003205128205128205,0.0,0.003205128205128205,0.0,0.0,3
malware--2daa14d6-cbf3-4308-bb8e-213c324a08e4,HAMMERTOSS,malware,S0037,enterprise,Windows,enterprise-attack,,1,7,8,0.003663003663003663,0.0004578754578754579,0.003205128205128205,0.0,0.0004578754578754579,1
malware--2dd34b01-6110-4aac-835d-b5e7b936b0be,OLDBAIT,malware,S0138,enterprise,Windows,enterprise-attack,,1,6,7,0.003205128205128205,0.0004578754578754579,0.002747252747252747,0.0,0.0004578754578754579,0
malware--2eaa5319-5e1e-4dd7-bbc4-566fced3964a,Bad Rabbit,malware,S0606,enterprise,Windows,enterprise-attack | ics-attack,,1,20,21,0.009615384615384616,0.0004578754578754579,0.009157509157509158,0.0,0.0004578754578754579,1
malware--2eb9b131-d333-4a48-9eb4-d8dec46c19ee,CosmicDuke,malware,S0050,enterprise,Windows,enterprise-attack,,1,19,20,0.009157509157509158,0.0004578754578754579,0.0086996336996337,0.0,0.0004578754578754579,1
malware--2f1a9fd0-3b7c-4d77-a358-78db13adbe78,EvilGrab,malware,S0152,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--2f8229dc-da94-41c6-89ba-b5b6c32f6b7d,EnvyScout,malware,S0634,enterprise,Windows,enterprise-attack,,1,14,15,0.006868131868131868,0.0004578754578754579,0.00641025641025641,0.0,0.0004578754578754579,0
malware--2fb26586-2b53-4b9a-ad4f-2b3bcb9a2421,SslMM,malware,S0058,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,0
malware--301e7370-c3d3-4f3e-893f-8a79345c2eb5,STATICPLUGIN,malware,S1238,enterprise,Windows,enterprise-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--3058b264-fe6b-46be-8948-2d1fadaf8adf,IMAPLoader,malware,S1152,enterprise,Windows,enterprise-attack,,1,9,10,0.004578754578754579,0.0004578754578754579,0.004120879120879121,0.0,0.0004578754578754579,3
malware--308b3d68-a084-4dfb-885a-3125e1a9c1e8,GreyEnergy,malware,S0342,enterprise,Windows,enterprise-attack,,1,17,18,0.008241758241758242,0.0004578754578754579,0.007783882783882784,0.0,0.0004578754578754579,0
malware--3128c86d-bd0d-445c-850f-96abf68fbfc3,Gomir,malware,S1198,enterprise,Linux,enterprise-attack,,1,14,15,0.006868131868131868,0.0004578754578754579,0.00641025641025641,0.0,0.0004578754578754579,0
malware--3161d76a-e2b2-4b97-9906-24909b735386,Aria-body,malware,S0456,enterprise,Windows,enterprise-attack,,1,24,25,0.011446886446886446,0.0004578754578754579,0.010989010989010988,0.0,0.0004578754578754579,0
malware--32066e94-3112-48ca-b9eb-ba2b59d2f023,Emotet,malware,S0367,enterprise,Windows,enterprise-attack,,1,47,48,0.021978021978021976,0.0004578754578754579,0.02152014652014652,0.0,0.0004578754578754579,1
malware--3240cbe4-c550-443b-aa76-cc2a7058b870,SNUGRIDE,malware,S0159,enterprise,Windows,enterprise-attack,,1,4,5,0.0022893772893772895,0.0004578754578754579,0.0018315018315018315,0.0,0.0004578754578754579,0
malware--3249e92a-870b-426d-8790-ba311c1abfb4,Olympic Destroyer,malware,S0365,enterprise,Windows,enterprise-attack,,1,14,15,0.006868131868131868,0.0004578754578754579,0.00641025641025641,0.0,0.0004578754578754579,1
malware--325fa466-4a2a-45a0-acc6-f6bed9b45ebe,BOLDMOVE,malware,S1184,enterprise,Linux | Network Devices,enterprise-attack,,0,15,15,0.006868131868131868,0.0,0.006868131868131868,0.0,0.0,3
malware--326af1cd-78e7-45b7-a326-125d2f7ef8f2,Crimson,malware,S0115,enterprise,Windows,enterprise-attack,,2,30,32,0.014652014652014652,0.0009157509157509158,0.013736263736263736,0.0,0.0009157509157509158,0
malware--327b3a25-9e60-4431-b3b6-93b9c64eacbc,Tomiris,malware,S0671,enterprise,,enterprise-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
malware--32f49626-87f4-4d6c-8f59-a0dca953fe26,TEARDROP,malware,S0560,enterprise,Windows,enterprise-attack,,2,6,8,0.003663003663003663,0.0009157509157509158,0.002747252747252747,0.0,0.0009157509157509158,0
malware--33139388-de0c-49ff-862a-041c315b142d,DUSTTRAP,malware,S1159,enterprise,Windows,enterprise-attack,,2,29,31,0.014194139194139194,0.0009157509157509158,0.013278388278388278,2.6348487683233446e-05,0.0009157509157509158,0
